password,combined_strength,password_probability,zxcvbn_strength
gapielan5,2.9999999999965277,1.157391890660442e-12,3
mmyl3131,1.9999999999941145,2.942709227335416e-12,2
6578466,1.9999999907887833,4.605608339147693e-09,2
junked,0.9999999848643792,1.5135620756723256e-08,1
lsq83390,1.9999999999925209,3.739593704144006e-12,2
1234567183.WA,2.9999999999999805,6.423716606925901e-15,3
aguobia,1.999999999576147,2.119265041233831e-10,2
5cjhr3,0.9999999999947766,5.223422389066812e-12,1
SPEISVJ,1.9999999999999762,1.1838716923559707e-14,2
iztjb868,1.999999999999939,3.0562327706573286e-14,2
f6dxcxk5,1.9999999999999891,5.469053300646365e-15,2
tryguedassks,4.0,7.05256340932304e-18,4
591099280981,2.999999999999995,1.6412135796987741e-15,3
yzl19840455591,4.0,4.4017916679919386e-17,4
b0zANor,1.9999999999999862,6.873146783024876e-15,2
anoofe,0.9999999996791902,3.208098231510803e-10,1
880121891,1.9999999997289915,1.3550432997888606e-10,2
42436830,1.9999999992665196,3.6674013825788165e-10,2
qb369dj3,1.9999999999999665,1.6738561966068814e-14,2
bondinas,1.9999999971160962,1.4419518912234253e-09,2
d2sb8d,0.9999999999816908,1.8309291582863096e-11,1
sahrac,0.9999999968222635,3.177736518367169e-09,1
kribl,0.9999999978074048,2.1925952164991713e-09,1
46736106201208,4.0,1.925629316728533e-18,4
xalalo,0.9999999992536592,7.46340822477265e-10,1
cmerakon,1.9999999999926832,3.658455483002143e-12,2
613723510,2.9999999999039226,3.2025791740775134e-11,3
bargirlak,2.9999999998044276,6.519073475486081e-11,3
meseim2081,2.9999999999999876,4.2091553190766375e-15,3
opoiovete,2.9999999999993268,2.2444562484610908e-13,3
rrnxb6,0.9999999999976368,2.363273422442691e-12,1
tugy,0.9999999721927093,2.7807290692294373e-08,1
cnezain,1.9999999999911477,4.4261339385287535e-12,2
letter96,0.9999999973545726,2.645427432668157e-09,1
azzerpajco,2.999999999999983,5.642866579005316e-15,3
f4314141,1.9999999999609561,1.952197258014987e-11,2
liqingdhan,2.999999999791878,6.937399960049717e-11,3
112283111,1.9999999991654014,4.1729927846567705e-10,2
ajerstiana,2.999999999986175,4.608320669508004e-12,3
brodka121981,3.9999999999999707,7.356991907770793e-15,4
dguckrou,1.9999999999988256,5.871809115320925e-13,2
57480,0.9999999272194131,7.278058689053069e-08,1
didgetmaslim,3.9999999999999996,8.798208647235753e-17,4
19871002,0.9999977898421548,2.2101578451838577e-06,1
2551788,0.9999999906898891,9.310110904436897e-09,1
qq8541321,2.9999999995125224,1.6249254719546968e-10,3
anicu01,1.999999998092227,9.538865253233553e-10,2
820204073360,2.9999999999998317,5.603376378345015e-14,3
9110112,0.9999999647972402,3.520275981827581e-08,1
indre1920,1.9999999993418418,3.2907906954982025e-10,2
800925001319,2.9999999999936136,2.1288255446644255e-12,3
realbhard,1.9999999999201536,3.9923148120735164e-11,2
tiee8881501,2.9999999999999933,2.2670815657437667e-15,3
zsxclsynyl,2.999999999999996,1.3404205334257473e-15,3
xocab123456,1.9999999999935134,3.2432912692309523e-12,2
megs120627,2.999999999999497,1.677634132958225e-13,3
13756476,1.9999999996069369,1.9653156879684275e-10,2
q57460397,2.999999999999348,2.1733782579625577e-13,3
5593660,1.9999999928625294,3.5687353072688666e-09,2
bmunnikhy,2.999999999999922,2.6058875448654352e-14,3
b200322,0.9999999995688913,4.3110873204632583e-10,1
qwj7262727,2.9999999999999156,2.80926405185275e-14,3
08518,0.9999999582804016,4.1719598442568895e-08,1
giaoksutle321,4.0,3.291473149500966e-20,4
9574,0.9999998540176733,1.459823266714011e-07,1
gairai,0.9999999896555307,1.0344469281164947e-08,1
03120099,0.999999995413313,4.5866870301836116e-09,1
jane333397,2.9999999999926374,2.4541688126156203e-12,3
14ab79,0.9999999993916073,6.08392669576574e-10,1
honstebat,2.999999999989112,3.6293446546709074e-12,3
000111,0.9999993743181221,6.256818778638262e-07,1
ghich236,1.9999999999894575,5.271224429170829e-12,2
zhao1988,0.9999982224795758,1.7775204241843312e-06,1
anmyary70,2.999999999999615,1.2829883368811051e-13,3
291984,0.9999997425898925,2.574101074515056e-07,1
56692437,1.9999999994906943,2.546528266034187e-10,2
rolegung90,2.9999999999998255,5.813861355232278e-14,3
sasser,0.9999998172715578,1.827284421551667e-07,1
188526shong,2.999999999999034,3.21947709377296e-13,3
0002393,0.9999999968879003,3.11209968906212e-09,1
p0zr8eu,1.9999999999999398,3.004974063634466e-14,2
38044144,1.999999999672651,1.6367449062748562e-10,2
Alme2724,1.9999999999945803,2.709777714715589e-12,2
ur1531ho,1.999999999999905,4.75362411651685e-14,2
mcnmfnpj,1.999999999999752,1.2397782724483247e-13,2
teffit423,2.999999999990216,3.26140611912884e-12,3
pumciiem2008,3.999999999999999,2.4561562602298716e-16,4
comergoodave91,3.9999999999999996,9.065810178075028e-17,4
bcx2000,0.9999999978979328,2.1020671869820262e-09,1
w2310123,1.9999999996342086,1.8289572634166973e-10,2
woaiqian1,2.9999999627359495,1.2421350170654932e-08,3
jeff1983,0.9999999861301383,1.3869861703597053e-08,1
zhu19860106,1.999999995972399,2.0138004597214376e-09,2
carpavipoo,2.999999999999769,7.700435476981973e-14,3
4975,0.9999998191953949,1.808046050655321e-07,1
357806489,1.9999999999660167,1.6991659815279725e-11,2
7771355,0.9999999928828669,7.11713310508344e-09,1
Amals@1234,2.999999999998639,4.53729610307152e-13,3
vecickus910,3.9999999999999942,1.4661793033463565e-15,4
0fetmak,1.9999999999973699,1.3151104554312565e-12,2
arakaz,0.9999999975012803,2.498719675614325e-09,1
3098964,1.9999999951462626,2.426868705995844e-09,2
800105100109,2.99999999996377,1.207672243458413e-11,3
blasliem29,2.9999999999996385,1.2048942030738752e-13,3
sklc,0.9999999975412439,2.4587560876199177e-09,1
panuse1,1.999999993302049,3.348975541328514e-09,2
9597,0.9999997664753124,2.3352468758730538e-07,1
haspwill2,2.9999999999777858,7.404700116953045e-12,3
mala195,1.9999999974258527,1.2870736698644691e-09,2
mymon24,1.9999999911995285,4.400235731338853e-09,2
SkyFgJjf,1.9999999999999978,1.0659578239554757e-15,2
lixuopalengs,4.0,1.1077752483001019e-17,4
136453880,2.999999999890859,3.638045073528495e-11,3
stepty45,1.9999999976772866,1.1613566774926198e-09,2
AJSETHE,1.999999999992518,3.741049137140351e-12,2
ASHAM,0.9999999974891862,2.5108137791107765e-09,1
76asko1952,2.999999999999975,8.228839532247855e-15,3
ageri1,0.9999999959742101,4.025789923645107e-09,1
90743300,1.9999999990429138,4.785430940401625e-10,2
8288888888,0.9999999438463014,5.6153698579919364e-08,1
shawer85811010,3.9999999999999996,6.791639873005028e-17,4
k0jkj6eez8,3.0,3.8768598217167937e-19,3
lxtvrg123,2.999999999998542,4.859232048855244e-13,3
f9rakoideara,3.9999999999999996,8.238738091618367e-17,4
gxj1991198911,3.9999999999998983,2.5370185146493876e-14,4
567867863023,2.9999999999999933,2.1813451025809233e-15,3
7t5b,0.9999999996318598,3.68140129491934e-10,1
fottarepst,2.999999999999953,1.5705883113698894e-14,3
slackapes,1.9999999999779252,1.1037403629954312e-11,2
jerrynree,1.9999999997534756,1.2326221987546404e-10,2
f2ammooterssesor,4.0,3.522824979687611e-23,4
aksedman,1.9999999998488993,7.55503229421528e-11,2
liuwei123,2.9999855379728615,4.820675712835509e-06,3
434471333,2.9999999999426965,1.9101146012112658e-11,3
nohjga,0.9999999999786617,2.133821418170978e-11,1
9101367,0.9999999968435693,3.1564306723907976e-09,1
856416027,2.9999999999724585,9.180487967053175e-12,3
tornastly,2.999999999995955,1.3483496003746653e-12,3
81811635,1.9999999992159538,3.920230251530654e-10,2
MJNO,0.9999999995080027,4.919972762529312e-10,1
13865741096,3.9999999999781393,5.465166513785036e-12,4
yiaohuqia,2.9999999999565796,1.447341552163195e-11,3
l174m2e829,3.0,4.306179019039792e-18,3
yr6680109040,4.0,1.584559589115768e-17,4
gao5695458586402,4.0,2.2663333529623668e-20,4
youto,0.9999999192261129,8.077388713445544e-08,1
dangmeire,2.9999999996433937,1.1886869266675149e-10,3
kcm2wad,1.999999999999878,6.093084072228763e-14,2
92265211623,2.9999999999996447,1.1839677458921893e-13,3
molowia558396,4.0,8.400210405992649e-19,4
aunechenhao,3.99999999998792,3.0200633660548704e-12,4
zhenyhxu,1.999999999992625,3.687546362013405e-12,2
foramin76,2.99999999990231,3.256333397372302e-11,3
furnifersty,3.9999999999986384,3.4035654069425325e-13,4
592763,0.9999999825199986,1.7480001446301685e-08,1
pupletore,2.9999999998493214,5.022611493377127e-11,3
klkc333,1.999999999950757,2.4621558264437127e-11,2
27374182,1.9999999994241244,2.8793775697089075e-10,2
11358921,1.9999999976939273,1.1530363330791715e-09,2
2341,0.9999990996338397,9.003661602946522e-07,1
ewhei4102,2.999999999999835,5.504746506714009e-14,3
94418260,1.99999999962907,1.8546503222083288e-10,2
jewithagli,2.9999999999999925,2.5957233612566204e-15,3
463697656,2.9999999999153353,2.822156744408666e-11,3
237383533,2.999999999916946,2.7684599404609322e-11,3
SDFFH120,1.9999999999999774,1.1290562939875876e-14,2
youyou59702008,2.999999999999999,2.6486807610914657e-16,3
vibon196,1.9999999999820137,8.993097065645994e-12,2
rnhybt,0.9999999999922188,7.781181081412125e-12,1
txytyk917,2.9999999999999925,2.544305284984732e-15,3
Jieddesaar,2.9999999999999996,6.9389223589203e-17,3
wwt96a,0.9999999999942186,5.781385353093027e-12,1
kringerth,2.9999999996640545,1.1198170168924548e-10,3
kamin025,1.9999999994758881,2.620558769983461e-10,2
zhuxing2006,2.9999999878453134,4.051562196849545e-09,3
ddl847605052,4.0,3.6367654066661454e-17,4
jose1942,0.9999999946295284,5.370471622967443e-09,1
zjj123456,0.9999985962698474,1.4037301525604562e-06,1
331407,0.9999999267687159,7.323128414782332e-08,1
fy7qanq3570,4.0,2.753768915954845e-20,4
blerry22,1.9999999993338888,3.3305555535712017e-10,2
poth1998,1.9999999977077807,1.1461096516285352e-09,2
930653134,2.999999999972444,9.185484838025726e-12,3
821147aa,1.9999999997783757,1.1081213724395411e-10,2
0107626878,2.9999999996728954,1.0903474650936218e-10,3
guowuxiun,2.999999999890286,3.6571436851096095e-11,3
2002025997,1.999999999978441,1.0779514433845172e-11,2
nihaidi,1.9999999917297933,4.135103370828119e-09,2
ovecamd,1.9999999999765454,1.1727277135498149e-11,2
5br4y,0.9999999999871819,1.2818082532894959e-11,1
flerse,0.9999999928376733,7.162326731702251e-09,1
saisan123,1.9999999768483416,1.1575829184096165e-08,2
22070438,0.9999999987160242,1.2839758145588576e-09,1
4979972,1.9999999971971971,1.4014014393382013e-09,2
TBBUJFD3,1.9999999999999991,4.790201074410011e-16,2
almaris,0.9999999054255184,9.457448157945691e-08,1
286582,0.9999999598549252,4.014507481997498e-08,1
zsaniguzi,2.999999999999548,1.50794402463926e-13,3
jbo310100762,3.0,7.368810273933701e-18,3
fbgdndhgg,2.9999999999999853,4.8722529442522984e-15,3
hfbtzbw63a,3.0,5.05146482184216e-19,3
0921,0.9999989659074799,1.0340925200580386e-06,1
qqdazzss,1.9999999999823435,8.828311345854267e-12,2
imenbiai55,2.9999999999999933,2.2516418491812153e-15,3
77ctworraty,3.9999999999999996,9.8422151359071e-17,4
xogdar,0.9999999998584679,1.4153214711321027e-10,1
golden6316,1.999999999986069,6.965498056815678e-12,2
aatominhen,2.9999999999989937,3.354437496001783e-13,3
20dobreze,2.999999999999588,1.3742593217916377e-13,3
qazqsd316,2.999999999993027,2.3243139184170314e-12,3
bj3579,0.9999999998444405,1.555594264512905e-10,1
nekho2n,1.9999999999980025,9.987194448182746e-13,2
a2a4bd,0.9999999998926871,1.0731291549825883e-10,1
vc6jXv,0.9999999999998832,1.1678016138740727e-13,1
tayges,0.9999999982738561,1.7261438944871088e-09,1
659156,0.9999999762543066,2.3745693411569846e-08,1
dozmaurith,2.999999999999967,1.1037088330410026e-14,3
44syrmai,1.9999999999999167,4.165554213413428e-14,2
1maddrik,1.9999999999887,5.649993060213854e-12,2
jkwosten25474,4.0,2.1931719419684365e-19,4
252979074,2.999999999979236,6.921213168559204e-12,3
lzw134525,2.9999999999633284,1.2223843465219986e-11,3
2015161112,0.9999999999357125,6.428751975207092e-11,1
girgalko,1.9999999998848677,5.756613935536947e-11,2
TONCGUARS,2.9999999999999742,8.531920626269653e-15,3
zhaojunjiu,2.99999996159713,1.2800956739056346e-08,3
nopas1213,2.9999999999296736,2.3442086813374452e-11,3
66155876,1.9999999991057422,4.4712891722475945e-10,2
9e6urey6n,2.9999999999999996,5.752732787373948e-17,3
dzenwu,0.9999999999698262,3.017370034386069e-11,1
sgj23r4m,1.999999999999951,2.4508615419798797e-14,2
jingkeanbao,3.999999999990786,2.3035345332600432e-12,4
qiyu1403,1.999999999973506,1.324700332067108e-11,2
penho888,1.9999999996785571,1.6072138064870956e-10,2
danyent717,2.999999999999698,1.0065342656573328e-13,3
wang41221,1.9999999965845154,1.7077422809208542e-09,2
raai123458,2.999999999995376,1.5413613311046626e-12,3
basterle,1.9999999851196737,7.440163152239165e-09,2
9011286650,2.999999999979459,6.847007336108213e-12,3
mahar14,1.999999992059717,3.970141548848005e-09,2
bmfcoomboy,2.999999999999672,1.0939334968472839e-13,3
chipak1380,2.999999999999839,5.371203969876254e-14,3
impacraner,2.9999999999986624,4.458366455965118e-13,3
65640999,1.9999999991005932,4.4970344115213834e-10,2
09254850164,2.999999999998761,4.1305297398576413e-13,3
ljy1595,1.9999999997987723,1.0061387833992796e-10,2
chinliu153,2.9999999999871236,4.292090988178288e-12,3
e1st3l0st,2.999999999999949,1.6961075827246624e-14,3
bushlishar,2.999999999992931,2.356322385474452e-12,3
20050923,0.999999846030903,1.539690970275842e-07,1
marolin86,2.999999999409411,1.9686301200305678e-10,3
streefch,1.9999999994711057,2.6444707534878376e-10,2
rakonu00802,3.9999999999999862,3.443963542218995e-15,4
LOWOE1234,1.9999999999751477,1.2426183346181396e-11,2
vickydtons,1.9999999999979505,1.0246948688868995e-12,2
22889950,1.9999999990868838,4.565580691284765e-10,2
529462,0.9999999818420822,1.815791783599252e-08,1
1310280210,1.9999999999595612,2.0219376520302923e-11,2
43819731,1.9999999994468367,2.76581646474483e-10,2
8549233,1.9999999940929118,2.953544075978698e-09,2
PDI00L,0.9999999999992859,7.140436245750559e-13,1
5094810,1.9999999963390136,1.830493201460115e-09,2
200449mwmm,2.9999999999999383,2.054862288897001e-14,3
832951037324,3.9999999999999933,1.6264526541643286e-15,4
132414,0.9999998973349662,1.0266503380762515e-07,1
qixiaohuafer87,4.0,4.3993493345153145e-18,4
duklanda,1.9999999994818398,2.590800352031408e-10,2
hungpeng16880812,3.999999999999999,2.7340852402785447e-16,4
zhaolizhao,2.9999998490867767,5.0304407750445534e-08,3
cccc121,0.9999999982118796,1.7881204295022712e-09,1
dianst2007,2.9999999997165805,9.447325560740794e-11,3
crsnedis3,2.9999999999999876,4.266478273782072e-15,3
AMAN,0.999999690982861,3.090171389885654e-07,1
evage55,1.9999999997627398,1.1863009186097173e-10,2
7854259xxnmxxhq,4.0,1.248314637893989e-23,4
liguohuai,2.9999999912599153,2.9133615520038347e-09,3
alored952,2.999999999998085,6.382686263198267e-13,3
placoa123,2.9999999997514397,8.285334224256147e-11,3
8252901355,2.9999999999922644,2.578502081990175e-12,3
ajamaseskupakz,4.0,1.9924496920091896e-21,4
528566711,2.999999999920462,2.651275900211747e-11,3
wanzhibing01000,3.9999999999997744,5.6387393262665245e-14,4
8208205,0.9999999978124499,2.1875501410306697e-09,1
placeon111,1.9999999999888833,5.558372338787532e-12,2
moo101331,1.999999999998695,6.524352455863913e-13,2
0cr3yrkg,1.9999999999999942,2.9205480027926726e-15,2
hakleick,1.9999999999815352,9.232337984388383e-12,2
cienservoda,3.9999999999999947,1.3675629630666825e-15,4
zhangpunfengyuo29,4.0,1.0452433098027522e-18,4
oir2mdv23,2.9999999999999996,7.917891937365789e-17,3
zarwaris,1.9999999997783409,1.108295122342895e-10,2
0179082570,2.9999999997601496,7.995016454431791e-11,3
D0w8M4uF,1.9999999999999998,7.498226816670685e-17,2
221213456,1.999999972826913,1.358654344585375e-08,2
grobetitzmus,3.9999999999999996,5.855394504070149e-17,4
cremar77,1.9999999995307232,2.3463841980486677e-10,2
vbxf9s7,1.9999999999999354,3.2268496007832256e-14,2
050920,0.9999995229401293,4.770598707182216e-07,1
3153316,1.9999999876703773,6.164811328090991e-09,2
morein,0.9999999850247026,1.4975297446540026e-08,1
SSiLey01,1.9999999999999607,1.9627616860366098e-14,2
860184,0.9999999277403475,7.225965248380817e-08,1
harlia12,1.9999999840405192,7.979740423991188e-09,2
suthyi,0.9999999996085817,3.9141834218270333e-10,1
adumka74,1.9999999999857692,7.115364721033135e-12,2
snoody,0.9999998359125044,1.6408749559104763e-07,1
853713510156,3.999999999999951,1.2203928731295555e-14,4
00681701,0.9999999996672397,3.327602637881455e-10,1
vestand17,1.9999999998966134,5.1693347519199406e-11,2
665652730,2.9999999998521725,4.927575361635128e-11,3
863365814020,3.999999999999975,6.170237762295316e-15,4
wyx61155,1.9999999999768328,1.158365851156029e-11,2
vermare1,1.9999999978106513,1.0946743511652812e-09,2
karboun25,2.9999999999588143,1.3728571231219622e-11,3
mouchos13,2.999999999974399,8.533672900268297e-12,3
Ds5nies545,3.0,3.580974059582914e-18,3
ukankbir,1.9999999999998188,9.055354122794457e-14,2
01886446428,2.9999999999998765,4.115592483239401e-14,3
470901,0.9999999486033211,5.139667891285171e-08,1
dog177,0.999999996247884,3.752115951272117e-09,1
stobbency1,2.999999999999631,1.2299858939517072e-13,3
728704,0.9999999766016501,2.339834992426404e-08,1
b2a86s,0.9999999999873265,1.2673509811045314e-11,1
1477335,0.9999999984181338,1.5818661935895761e-09,1
1biljan,1.99999999986486,6.756994269663252e-11,2
myb231892,1.999999999998799,6.005442454090626e-13,2
393100017869,2.9999999999999707,9.82486475124356e-15,3
tingjie1989,2.9999999850662045,4.977931844507566e-09,3
ziozsha96,2.999999999999897,3.433384354817673e-14,3
a3fasaap,1.9999999999998739,6.305710348406685e-14,2
angodlong,1.9999999998764442,6.17779438716326e-11,2
4jorterhout,3.9999999999999964,8.485906937838602e-16,4
son2001,0.9999999713525298,2.8647470173837064e-08,1
tcatll1980,2.999999999999873,4.2250094888602804e-14,3
hukean4700,2.999999999999969,1.027882951822566e-14,3
21foxram,1.9999999999978575,1.0712318618960603e-12,2
chenlonghuo,2.9999999900823298,3.3058900061888608e-09,3
88785520,1.9999999932534833,3.3732583393231153e-09,2
houhuesup,2.9999999999996363,1.2128209406821883e-13,3
alaa09,0.9999999950807354,4.919264551261904e-09,1
alexdairs,1.9999999997153397,1.423301060343718e-10,2
6c0dd9md,1.9999999999998834,5.832794235669306e-14,2
kunwt28926,2.9999999999999996,7.479052108327216e-17,3
katusterra,2.999999999801843,6.605242047763582e-11,3
rxst7631,1.999999999999705,1.4752378463787907e-13,2
92aurdlofe,2.999999999999997,9.96200743221703e-16,3
morypelyflazy,4.0,1.887944622381842e-19,4
lzlyini,1.999999999993582,3.2090239753673755e-12,2
4mmikee01,2.9999999999997677,7.736166714828949e-14,3
tawen121,1.9999999996288538,1.8557307079891672e-10,2
k0klar0knie17,4.0,3.722380611148248e-21,4
yucsimi,1.9999999997712756,1.1436218638749551e-10,2
Tan375016,2.9999999999996465,1.1787421624713523e-13,3
wx554243215,2.999999999999972,9.298843738471483e-15,3
Abelle231,2.9999999999614686,1.2843871799450568e-11,3
ktildser,1.9999999999967415,1.6293030292990895e-12,2
653515196,2.9999999999549085,1.5030575742369656e-11,3
kaitage00,2.9999999999795914,6.802938854605367e-12,3
6smasgiht,2.999999999999983,5.693227346400794e-15,3
10lett,0.9999999989195305,1.0804694916544122e-09,1
pollong,0.9999999810641604,1.8935839563027912e-08,1
bnlubbby5,2.9999999999999463,1.785763309686099e-14,3
35d34c980,2.9999999999999876,4.1761883732530265e-15,3
